profile_id,building_id,owner_type,num_properties_owned,annual_rental_income_eur,existing_mortgage_eur,credit_rating,max_loan_capacity_eur,cash_reserves_eur,age_of_owner,avg_tenant_income_eur,avg_rent_eur_m2,rent_control_applies,max_rent_increase_pct,tenant_hardship_risk,vacancy_rate_pct,risk_tolerance
FIN-08890,BLD-08890,Corporate landlord,13,335864.93,1296214.27,Excellent,236126.08,36986.66,0,43768.0,20.87,FALSE,0.0,Medium,0.6,High
FIN-08891,BLD-08891,Housing cooperative,1,0.0,334000.04,Excellent,98758.4,187947.2,0,36017.0,10.14,FALSE,0.0,Medium,0.3,Low
FIN-08892,BLD-08892,Individual,5,214597.44,96056.12,Fair,735011.01,90364.95,39,30436.0,11.71,FALSE,0.0,High,7.3,Medium
FIN-08893,BLD-08893,Municipal,72,35942.4,0.0,Excellent,276096.87,44470.47,0,43985.0,9.2,TRUE,8.0,High,2.8,Medium
FIN-08894,BLD-08894,Corporate landlord,10,106897.32,320961.31,Very Good,58849.33,12875.46,0,61232.0,15.18,FALSE,0.0,Low,3.1,Low
FIN-08895,BLD-08895,Municipal,44,197884.8,0.0,Excellent,483182.5,39111.19,0,38501.0,7.54,TRUE,8.0,High,1.3,High
FIN-08896,BLD-08896,Condominium,1,0.0,66428.56,Excellent,673273.89,84973.94,0,75078.0,15.23,TRUE,8.0,Medium,0.0,Medium
FIN-08897,BLD-08897,Condominium,1,0.0,8738.39,Very Good,197734.82,113259.01,0,46043.0,12.19,TRUE,8.0,Low,0.0,High
FIN-08898,BLD-08898,Housing cooperative,1,0.0,239445.83,Very Good,613637.12,192510.43,0,46283.0,7.32,FALSE,0.0,Low,1.9,Low
FIN-08899,BLD-08899,Housing cooperative,1,0.0,116741.3,Good,312236.33,107045.73,0,39693.0,9.1,FALSE,0.0,Medium,0.2,Medium
FIN-08900,BLD-08900,Housing cooperative,1,0.0,303288.46,Very Good,342655.18,62256.24,0,44855.0,8.78,FALSE,0.0,Low,0.2,Low
FIN-08901,BLD-08901,Corporate landlord,6,735887.29,796138.83,Excellent,411232.86,175918.44,0,59246.0,21.97,TRUE,8.0,Low,5.3,Medium
FIN-08902,BLD-08902,Municipal,60,253324.8,0.0,Excellent,107342.75,72247.78,0,39879.0,8.18,TRUE,8.0,Medium,2.5,Low
FIN-08903,BLD-08903,Individual,3,452367.74,193954.82,Good,302368.81,102799.88,41,61468.0,15.36,FALSE,0.0,Low,9.3,Low
FIN-08904,BLD-08904,Municipal,76,21321.6,0.0,Excellent,472914.74,138803.65,0,35627.0,9.89,TRUE,8.0,High,4.4,Low
FIN-08905,BLD-08905,Corporate landlord,9,182217.3,954637.09,Excellent,221203.05,105073.83,0,65296.0,13.06,FALSE,0.0,Medium,2.3,High
FIN-08906,BLD-08906,Condominium,1,0.0,1026.06,Excellent,670608.05,167304.46,0,53419.0,18.93,TRUE,8.0,Low,0.0,Medium
FIN-08907,BLD-08907,Condominium,1,0.0,50591.63,Excellent,383851.44,85643.72,0,46610.0,18.86,TRUE,8.0,Low,0.0,Medium
FIN-08908,BLD-08908,Corporate landlord,39,40726.65,562518.36,Good,423059.01,7910.02,0,54834.0,13.69,FALSE,0.0,Medium,1.1,High
FIN-08909,BLD-08909,Condominium,1,0.0,102870.02,Good,291016.95,171754.21,0,85740.0,14.26,TRUE,8.0,Low,0.0,Medium
FIN-08910,BLD-08910,Municipal,60,67584.0,0.0,Excellent,382539.01,118792.51,0,30745.0,9.64,TRUE,8.0,High,3.1,Low
FIN-08911,BLD-08911,Individual,5,357513.27,127212.89,Fair,701852.09,81849.32,68,60743.0,10.48,FALSE,0.0,Low,5.2,Low
FIN-08912,BLD-08912,Corporate landlord,40,434718.07,1385772.25,Excellent,203435.28,145681.92,0,40555.0,13.61,TRUE,8.0,Medium,0.4,Low
FIN-08913,BLD-08913,Condominium,1,0.0,24956.97,Very Good,554984.84,115529.51,0,82123.0,19.56,TRUE,8.0,Low,0.0,High
FIN-08914,BLD-08914,Housing cooperative,1,0.0,229252.26,Excellent,180816.08,85824.37,0,31359.0,8.45,FALSE,0.0,Low,1.2,Medium
FIN-08915,BLD-08915,Housing cooperative,1,0.0,346062.27,Very Good,323649.88,76059.55,0,35631.0,9.79,FALSE,0.0,Medium,0.1,Low
FIN-08916,BLD-08916,Municipal,24,68227.2,0.0,Excellent,668079.89,174337.81,0,33884.0,8.45,TRUE,8.0,High,3.4,Medium
FIN-08917,BLD-08917,Housing cooperative,1,0.0,227645.92,Excellent,195480.53,150377.05,0,48522.0,10.25,FALSE,0.0,Medium,0.3,High
FIN-08918,BLD-08918,Corporate landlord,36,443232.19,1226462.29,Good,486484.54,140456.96,0,66045.0,16.47,FALSE,0.0,Medium,3.8,Low
FIN-08919,BLD-08919,Condominium,1,0.0,31736.56,Good,301424.59,197748.34,0,51504.0,19.92,TRUE,8.0,Low,0.0,High
FIN-08920,BLD-08920,Municipal,67,521856.0,0.0,Excellent,269235.37,74672.08,0,40844.0,8.48,TRUE,8.0,High,4.2,Medium
FIN-08921,BLD-08921,Condominium,1,0.0,79733.94,Excellent,423324.98,38186.34,0,88626.0,15.55,TRUE,8.0,Low,0.0,Low
FIN-08922,BLD-08922,Condominium,1,0.0,124125.86,Good,348757.67,26831.32,0,75797.0,14.28,TRUE,8.0,Low,0.0,Medium
FIN-08923,BLD-08923,Condominium,1,0.0,26820.01,Very Good,71641.01,47443.65,0,78949.0,14.14,TRUE,8.0,Low,0.0,Low
FIN-08924,BLD-08924,Condominium,1,0.0,30784.99,Excellent,405561.73,124245.75,0,52318.0,16.92,TRUE,8.0,Low,0.0,Low
FIN-08925,BLD-08925,Corporate landlord,27,1101150.16,1109824.66,Excellent,104739.64,18750.38,0,56526.0,18.79,TRUE,8.0,Low,4.6,High
FIN-08926,BLD-08926,Individual,1,262818.91,501380.01,Good,311429.53,27687.31,70,51724.0,10.39,FALSE,0.0,Medium,9.2,Low
FIN-08927,BLD-08927,Municipal,20,120249.6,0.0,Excellent,230966.34,106209.86,0,39676.0,8.38,TRUE,8.0,High,2.2,Medium
FIN-08928,BLD-08928,Corporate landlord,37,121898.07,1272790.28,Excellent,687667.19,147388.51,0,65991.0,19.46,TRUE,8.0,Low,2.8,Low
FIN-08929,BLD-08929,Municipal,71,164572.8,0.0,Excellent,768042.67,55915.72,0,38003.0,9.81,TRUE,8.0,High,3.4,High
FIN-08930,BLD-08930,Individual,3,433358.92,96653.32,Excellent,257768.59,25170.93,37,43692.0,11.47,FALSE,0.0,Medium,3.4,High
FIN-08931,BLD-08931,Corporate landlord,5,263275.48,684258.52,Excellent,497657.34,10270.04,0,62946.0,19.94,TRUE,8.0,Low,2.9,Low
FIN-08932,BLD-08932,Housing cooperative,1,0.0,183307.34,Excellent,211865.69,140795.04,0,41313.0,9.88,FALSE,0.0,Medium,1.2,Low
FIN-08933,BLD-08933,Corporate landlord,30,258322.34,1289034.75,Excellent,356751.99,154031.71,0,61900.0,15.73,TRUE,8.0,Low,1.8,High
FIN-08934,BLD-08934,Corporate landlord,14,374877.91,660795.48,Excellent,137538.68,131363.68,0,67797.0,19.05,TRUE,8.0,Medium,0.4,Medium
FIN-08935,BLD-08935,Individual,3,517161.12,186402.87,Very Good,215551.73,67499.18,74,55780.0,15.08,FALSE,0.0,Medium,6.0,High
FIN-08936,BLD-08936,Housing cooperative,1,0.0,226258.26,Excellent,93130.44,13000.45,0,38483.0,9.89,FALSE,0.0,Medium,0.3,Low
FIN-08937,BLD-08937,Corporate landlord,31,331978.08,1172881.8,Excellent,66078.68,136212.45,0,49674.0,13.42,FALSE,0.0,Medium,2.3,High
FIN-08938,BLD-08938,Corporate landlord,17,146004.26,694691.99,Very Good,50729.99,121816.11,0,49335.0,19.83,FALSE,0.0,Low,1.8,Medium
FIN-08939,BLD-08939,Condominium,1,0.0,61628.61,Excellent,330778.18,62378.07,0,50660.0,16.99,TRUE,8.0,Medium,0.0,Medium
FIN-08940,BLD-08940,Condominium,1,0.0,96012.92,Very Good,723980.35,17106.51,0,78049.0,14.03,TRUE,8.0,Low,0.0,High
FIN-08941,BLD-08941,Individual,1,106550.46,196151.52,Fair,583391.71,117153.39,48,54235.0,10.64,TRUE,8.0,Low,5.0,Low
FIN-08942,BLD-08942,Individual,3,304844.93,245212.48,Very Good,259932.11,132015.2,38,36746.0,14.68,FALSE,0.0,High,8.2,Low
FIN-08943,BLD-08943,Individual,1,474974.55,123381.79,Good,322187.17,109253.46,54,43268.0,10.28,FALSE,0.0,Medium,8.4,High
FIN-08944,BLD-08944,Housing cooperative,1,0.0,66556.5,Excellent,171876.6,49391.56,0,32994.0,9.8,FALSE,0.0,Low,1.2,High
FIN-08945,BLD-08945,Condominium,1,0.0,71190.17,Excellent,790565.78,173134.57,0,69917.0,15.95,TRUE,8.0,Low,0.0,High
FIN-08946,BLD-08946,Corporate landlord,12,257301.92,341248.32,Excellent,379770.1,125037.93,0,51301.0,15.14,TRUE,8.0,Low,4.6,Low
FIN-08947,BLD-08947,Corporate landlord,48,433417.55,686786.43,Excellent,270676.68,68940.44,0,41413.0,14.78,TRUE,8.0,Medium,0.5,Low
FIN-08948,BLD-08948,Municipal,59,19920.0,0.0,Excellent,171050.85,7240.49,0,33064.0,9.64,TRUE,8.0,High,4.8,Medium
FIN-08949,BLD-08949,Condominium,1,0.0,46001.25,Excellent,632597.51,13394.4,0,89349.0,16.24,TRUE,8.0,Medium,0.0,Medium
FIN-08950,BLD-08950,Housing cooperative,1,0.0,151634.51,Excellent,646117.89,30807.48,0,34210.0,9.21,FALSE,0.0,Low,1.4,Medium
FIN-08951,BLD-08951,Individual,2,116582.27,133303.89,Very Good,372983.53,100956.74,62,54884.0,9.85,TRUE,8.0,Low,6.0,Medium
FIN-08952,BLD-08952,Corporate landlord,48,88545.77,1284375.43,Excellent,660132.25,78215.44,0,51521.0,18.85,TRUE,8.0,Medium,4.9,Medium
FIN-08953,BLD-08953,Condominium,1,0.0,74769.75,Excellent,188904.27,130466.77,0,57101.0,13.53,TRUE,8.0,Medium,0.0,Low
FIN-08954,BLD-08954,Municipal,50,156192.0,0.0,Excellent,377202.43,125452.26,0,41543.0,7.94,TRUE,8.0,High,1.6,Medium
FIN-08955,BLD-08955,Municipal,69,81542.4,0.0,Excellent,780919.59,97020.97,0,36877.0,9.84,TRUE,8.0,High,2.4,Medium
FIN-08956,BLD-08956,Corporate landlord,49,353002.58,209164.26,Excellent,542811.09,153182.11,0,61040.0,19.88,TRUE,8.0,Low,3.5,Low
FIN-08957,BLD-08957,Individual,5,199823.73,395394.49,Good,541382.03,25257.5,63,50612.0,11.92,FALSE,0.0,High,9.5,High
FIN-08958,BLD-08958,Municipal,74,29001.6,0.0,Excellent,387924.53,195794.08,0,35811.0,9.29,TRUE,8.0,Medium,2.6,Low
FIN-08959,BLD-08959,Individual,3,97498.7,286074.61,Very Good,379339.71,103354.64,69,49966.0,9.49,FALSE,0.0,High,7.3,Low
FIN-08960,BLD-08960,Housing cooperative,1,0.0,347597.53,Very Good,69405.91,9370.99,0,39433.0,8.86,FALSE,0.0,Medium,1.8,Low
FIN-08961,BLD-08961,Housing cooperative,1,0.0,131949.75,Very Good,206109.27,70930.45,0,36996.0,7.28,FALSE,0.0,Low,2.0,Medium
FIN-08962,BLD-08962,Housing cooperative,1,0.0,245667.24,Very Good,249953.29,60370.98,0,52934.0,10.12,FALSE,0.0,Low,0.7,Medium
FIN-08963,BLD-08963,Corporate landlord,46,205374.85,785983.41,Excellent,358779.13,22611.23,0,44573.0,20.23,TRUE,8.0,Low,0.6,Medium
FIN-08964,BLD-08964,Individual,5,556842.06,153707.51,Good,251892.08,114264.34,76,42393.0,10.83,TRUE,8.0,Medium,1.0,Low
FIN-08965,BLD-08965,Corporate landlord,31,177999.79,881216.09,Good,784635.24,53712.63,0,46476.0,14.03,TRUE,8.0,Low,1.0,Low
FIN-08966,BLD-08966,Housing cooperative,1,0.0,91298.75,Excellent,132655.34,144735.7,0,41102.0,10.57,FALSE,0.0,Medium,1.7,Medium
FIN-08967,BLD-08967,Housing cooperative,1,0.0,216690.23,Excellent,120887.12,177029.62,0,50293.0,7.4,FALSE,0.0,Low,1.5,High
FIN-08968,BLD-08968,Individual,3,187428.91,150228.35,Good,579378.98,29704.42,59,54202.0,9.17,TRUE,8.0,High,2.9,High
FIN-08969,BLD-08969,Municipal,67,113011.2,0.0,Excellent,660399.1,169104.41,0,36558.0,8.62,TRUE,8.0,Medium,1.2,Low
FIN-08970,BLD-08970,Corporate landlord,20,592361.46,541513.95,Good,407246.8,103438.04,0,53974.0,20.41,FALSE,0.0,Low,4.7,Low
FIN-08971,BLD-08971,Municipal,52,208291.2,0.0,Excellent,785802.73,131219.42,0,43415.0,8.8,TRUE,8.0,High,4.6,Low
FIN-08972,BLD-08972,Municipal,19,326092.8,0.0,Excellent,233984.48,130452.2,0,39778.0,9.85,TRUE,8.0,High,1.4,High
FIN-08973,BLD-08973,Corporate landlord,50,294833.19,590841.01,Good,494158.88,169356.33,0,44594.0,13.71,FALSE,0.0,Low,1.4,High
FIN-08974,BLD-08974,Municipal,72,272102.4,0.0,Excellent,578266.71,16574.55,0,43517.0,7.86,TRUE,8.0,Medium,3.8,Low
FIN-08975,BLD-08975,Individual,5,134030.42,334964.96,Good,766218.46,161488.65,51,53880.0,14.38,TRUE,8.0,Medium,9.7,Low
FIN-08976,BLD-08976,Municipal,79,161558.4,0.0,Excellent,527078.14,51822.5,0,43433.0,8.41,TRUE,8.0,High,2.7,Medium
FIN-08977,BLD-08977,Individual,1,399967.08,262104.42,Fair,476110.86,165839.45,38,54487.0,12.47,TRUE,8.0,High,8.6,Low
FIN-08978,BLD-08978,Housing cooperative,1,0.0,93451.35,Very Good,770462.67,37695.52,0,33761.0,8.27,FALSE,0.0,Medium,1.5,High
FIN-08979,BLD-08979,Condominium,1,0.0,95489.01,Very Good,427668.61,196950.8,0,80173.0,16.12,TRUE,8.0,Medium,0.0,Low
FIN-08980,BLD-08980,Municipal,73,123724.8,0.0,Excellent,154467.93,57223.68,0,30605.0,8.84,TRUE,8.0,High,3.7,Low
FIN-08981,BLD-08981,Condominium,1,0.0,57063.28,Very Good,443981.58,17802.82,0,59890.0,16.99,TRUE,8.0,Low,0.0,High
FIN-08982,BLD-08982,Individual,3,227110.17,137380.27,Excellent,469517.63,196487.32,41,34445.0,15.25,TRUE,8.0,Medium,6.7,Medium
FIN-08983,BLD-08983,Municipal,16,97027.2,0.0,Excellent,433487.59,9988.18,0,28181.0,8.76,TRUE,8.0,High,1.1,Low
FIN-08984,BLD-08984,Condominium,1,0.0,24849.97,Good,699141.5,150472.59,0,70135.0,19.66,TRUE,8.0,Low,0.0,Low
FIN-08985,BLD-08985,Housing cooperative,1,0.0,395976.54,Excellent,712155.23,62505.32,0,48968.0,9.05,FALSE,0.0,Medium,2.6,Low
FIN-08986,BLD-08986,Condominium,1,0.0,6166.22,Very Good,622768.23,22154.23,0,48377.0,17.83,TRUE,8.0,Low,0.0,Medium
FIN-08987,BLD-08987,Individual,1,53266.53,459852.57,Fair,65068.78,158911.3,35,31934.0,11.39,FALSE,0.0,Low,9.7,Medium
FIN-08988,BLD-08988,Housing cooperative,1,0.0,254284.93,Very Good,249104.84,142267.45,0,53891.0,7.22,FALSE,0.0,Medium,0.4,Low
FIN-08989,BLD-08989,Municipal,49,67113.6,0.0,Excellent,755013.75,113623.61,0,32298.0,8.56,TRUE,8.0,High,1.6,Low
FIN-08990,BLD-08990,Individual,5,488374.74,290196.93,Excellent,422251.19,49729.72,56,50650.0,16.99,TRUE,8.0,Medium,1.9,Low
FIN-08991,BLD-08991,Municipal,59,499440.0,0.0,Excellent,247217.26,103865.72,0,38825.0,8.98,TRUE,8.0,Medium,4.2,High
FIN-08992,BLD-08992,Corporate landlord,40,576952.26,1155540.99,Very Good,474404.09,139100.85,0,59538.0,21.51,FALSE,0.0,Medium,4.3,High
FIN-08993,BLD-08993,Corporate landlord,34,91672.85,429019.02,Very Good,119145.67,78742.63,0,51990.0,18.06,TRUE,8.0,Low,5.7,High
FIN-08994,BLD-08994,Municipal,26,566851.2,0.0,Excellent,752982.15,103474.79,0,43843.0,8.78,TRUE,8.0,Medium,2.2,High
FIN-08995,BLD-08995,Corporate landlord,40,272473.72,356591.69,Very Good,324388.53,111351.14,0,68954.0,19.22,TRUE,8.0,Medium,2.5,High
FIN-08996,BLD-08996,Individual,3,79790.8,466513.75,Very Good,426545.9,82795.22,55,35064.0,12.45,TRUE,8.0,Medium,7.2,Medium
FIN-08997,BLD-08997,Individual,3,352614.25,154210.14,Good,598021.85,83232.05,61,32983.0,9.94,FALSE,0.0,Low,3.9,Low
FIN-08998,BLD-08998,Corporate landlord,15,257595.13,563943.17,Good,137830.78,87380.7,0,67647.0,18.13,TRUE,8.0,Medium,2.8,High
FIN-08999,BLD-08999,Individual,2,251293.22,555155.52,Excellent,704518.55,148256.0,43,53146.0,9.23,TRUE,8.0,Medium,8.7,Medium
FIN-09000,BLD-09000,Corporate landlord,40,96622.38,1252030.58,Excellent,596372.67,135747.84,0,46316.0,17.29,TRUE,8.0,Low,1.1,High
FIN-09001,BLD-09001,Corporate landlord,6,161744.8,1405647.87,Very Good,197166.25,17428.37,0,49965.0,21.7,TRUE,8.0,Medium,3.8,Low
FIN-09002,BLD-09002,Individual,5,185964.39,525903.9,Good,730311.96,54546.9,38,51911.0,12.64,FALSE,0.0,Medium,2.7,High
FIN-09003,BLD-09003,Individual,5,14468.34,477879.91,Fair,240212.66,182915.54,60,55168.0,9.51,TRUE,8.0,Medium,0.5,Medium
FIN-09004,BLD-09004,Condominium,1,0.0,124889.67,Very Good,420035.12,194903.85,0,80130.0,13.84,TRUE,8.0,Low,0.0,Low
FIN-09005,BLD-09005,Municipal,67,175161.6,0.0,Excellent,226075.12,154025.1,0,33217.0,7.93,TRUE,8.0,High,2.5,Medium
FIN-09006,BLD-09006,Housing cooperative,1,0.0,70288.54,Very Good,69934.08,118551.73,0,42790.0,10.73,FALSE,0.0,Medium,0.7,High
FIN-09007,BLD-09007,Municipal,21,134390.4,0.0,Excellent,782843.87,134898.73,0,44120.0,9.86,TRUE,8.0,High,1.2,Low
FIN-09008,BLD-09008,Condominium,1,0.0,61645.64,Excellent,349194.14,168047.51,0,48597.0,13.93,TRUE,8.0,Low,0.0,Medium
FIN-09009,BLD-09009,Condominium,1,0.0,58900.44,Very Good,482506.34,58831.23,0,80003.0,12.31,TRUE,8.0,Low,0.0,High
FIN-09010,BLD-09010,Corporate landlord,13,277588.24,1025888.75,Excellent,104209.71,139019.83,0,44305.0,13.59,TRUE,8.0,Low,2.5,High
FIN-09011,BLD-09011,Municipal,45,59356.8,0.0,Excellent,423256.78,176555.7,0,44757.0,7.53,TRUE,8.0,High,4.2,Low
FIN-09012,BLD-09012,Housing cooperative,1,0.0,212761.14,Good,700293.91,173999.45,0,31836.0,8.52,FALSE,0.0,Low,0.7,Medium
FIN-09013,BLD-09013,Corporate landlord,19,1136667.31,1239964.35,Excellent,373704.59,107658.05,0,62554.0,19.6,TRUE,8.0,Low,3.0,Low
FIN-09014,BLD-09014,Municipal,63,192345.6,0.0,Excellent,798107.58,77317.04,0,30463.0,7.12,TRUE,8.0,High,4.7,Low
FIN-09015,BLD-09015,Corporate landlord,20,244290.19,1487255.0,Good,128172.31,24996.3,0,57881.0,14.7,TRUE,8.0,Medium,1.9,High
FIN-09016,BLD-09016,Corporate landlord,42,622924.89,1294325.0,Excellent,340575.99,93285.27,0,61836.0,20.42,FALSE,0.0,Medium,0.2,Low
FIN-09017,BLD-09017,Corporate landlord,43,1180278.53,508719.34,Very Good,785536.9,124022.14,0,58645.0,20.3,TRUE,8.0,Low,4.7,High
FIN-09018,BLD-09018,Municipal,37,250569.6,0.0,Excellent,564951.42,140291.27,0,37674.0,8.03,TRUE,8.0,High,2.6,Medium
FIN-09019,BLD-09019,Corporate landlord,47,131450.48,410082.41,Good,695167.41,194726.43,0,73161.0,21.62,TRUE,8.0,Low,3.1,Low
FIN-09020,BLD-09020,Municipal,79,268512.0,0.0,Excellent,788339.66,139289.92,0,39317.0,7.94,TRUE,8.0,High,1.9,Low
FIN-09021,BLD-09021,Condominium,1,0.0,25579.79,Excellent,326191.43,88321.65,0,73223.0,19.53,TRUE,8.0,Low,0.0,Low
FIN-09022,BLD-09022,Individual,3,87062.63,461786.88,Very Good,105453.61,167947.93,37,32368.0,13.54,FALSE,0.0,High,1.2,Low
FIN-09023,BLD-09023,Corporate landlord,47,120024.95,567176.17,Excellent,442222.38,198039.79,0,42006.0,13.31,TRUE,8.0,Low,4.5,High
FIN-09024,BLD-09024,Housing cooperative,1,0.0,379071.54,Excellent,150166.7,146158.98,0,32655.0,7.57,FALSE,0.0,Low,1.8,Low
FIN-09025,BLD-09025,Municipal,46,293212.8,0.0,Excellent,243379.76,105991.47,0,30127.0,8.46,TRUE,8.0,Medium,2.9,Low
FIN-09026,BLD-09026,Municipal,24,104630.4,0.0,Excellent,470301.72,28056.73,0,33837.0,7.33,TRUE,8.0,Medium,4.5,Medium
FIN-09027,BLD-09027,Municipal,47,89020.8,0.0,Excellent,615605.09,147996.53,0,32842.0,8.69,TRUE,8.0,High,3.4,Medium
FIN-09028,BLD-09028,Housing cooperative,1,0.0,377512.18,Good,547295.82,173272.49,0,44972.0,9.4,FALSE,0.0,Medium,2.1,Medium
FIN-09029,BLD-09029,Housing cooperative,1,0.0,151859.78,Very Good,444321.25,145907.04,0,40693.0,7.79,FALSE,0.0,Medium,0.8,High
FIN-09030,BLD-09030,Condominium,1,0.0,3968.45,Excellent,312748.74,142522.41,0,52811.0,17.98,TRUE,8.0,Medium,0.0,Medium
FIN-09031,BLD-09031,Condominium,1,0.0,14339.92,Good,302915.09,110082.76,0,62809.0,14.52,TRUE,8.0,Low,0.0,High
FIN-09032,BLD-09032,Housing cooperative,1,0.0,163030.66,Very Good,161841.96,196332.3,0,31284.0,8.59,FALSE,0.0,Medium,1.5,Medium
FIN-09033,BLD-09033,Corporate landlord,6,153604.42,1080511.71,Excellent,432094.04,197741.79,0,58452.0,19.84,TRUE,8.0,Low,0.5,Low
FIN-09034,BLD-09034,Condominium,1,0.0,143241.16,Very Good,765428.9,154003.25,0,63111.0,18.82,TRUE,8.0,Low,0.0,Low
FIN-09035,BLD-09035,Housing cooperative,1,0.0,92259.17,Excellent,559182.43,60731.95,0,49737.0,8.39,FALSE,0.0,Medium,1.2,High
FIN-09036,BLD-09036,Condominium,1,0.0,97062.33,Excellent,199030.33,16571.7,0,50221.0,13.66,TRUE,8.0,Low,0.0,Low
FIN-09037,BLD-09037,Corporate landlord,16,460563.53,291208.91,Very Good,685546.62,171799.62,0,67405.0,14.01,TRUE,8.0,Low,5.7,Medium
FIN-09038,BLD-09038,Municipal,14,76473.6,0.0,Excellent,242066.19,145401.25,0,33281.0,7.49,TRUE,8.0,Medium,3.0,High
FIN-09039,BLD-09039,Condominium,1,0.0,24960.43,Excellent,67994.32,6230.37,0,79844.0,15.55,TRUE,8.0,Medium,0.0,Low
FIN-09040,BLD-09040,Individual,3,860019.11,108471.57,Good,150359.64,186588.02,48,41720.0,14.1,FALSE,0.0,Low,9.7,High
FIN-09041,BLD-09041,Housing cooperative,1,0.0,104399.8,Good,457799.71,152892.25,0,49884.0,8.64,FALSE,0.0,Medium,1.1,Low
FIN-09042,BLD-09042,Condominium,1,0.0,68735.85,Very Good,305504.6,39292.77,0,85100.0,14.46,TRUE,8.0,Medium,0.0,Medium
FIN-09043,BLD-09043,Municipal,70,138681.6,0.0,Excellent,669899.42,184418.95,0,41454.0,8.66,TRUE,8.0,Medium,2.2,High
FIN-09044,BLD-09044,Condominium,1,0.0,135076.39,Good,477427.49,118279.64,0,81797.0,14.58,TRUE,8.0,Low,0.0,Medium
FIN-09045,BLD-09045,Corporate landlord,46,459095.41,882762.94,Excellent,73047.51,151687.75,0,67954.0,13.97,TRUE,8.0,Low,2.5,Medium
FIN-09046,BLD-09046,Corporate landlord,34,337869.06,1248123.58,Excellent,169763.7,70933.71,0,43166.0,14.32,TRUE,8.0,Medium,2.1,High
FIN-09047,BLD-09047,Individual,1,514398.62,285271.4,Fair,164813.64,191010.53,63,48348.0,10.32,FALSE,0.0,Low,1.6,Low
FIN-09048,BLD-09048,Individual,5,214485.2,240543.55,Excellent,332430.37,86826.76,76,64010.0,12.87,TRUE,8.0,Medium,7.9,High
FIN-09049,BLD-09049,Condominium,1,0.0,111164.03,Good,728976.93,26214.07,0,53398.0,17.61,TRUE,8.0,Low,0.0,High
FIN-09050,BLD-09050,Condominium,1,0.0,67251.85,Very Good,488794.92,100443.03,0,78220.0,12.91,TRUE,8.0,Low,0.0,Low
FIN-09051,BLD-09051,Municipal,76,140140.8,0.0,Excellent,300910.05,159548.13,0,39479.0,7.97,TRUE,8.0,High,4.0,High
FIN-09052,BLD-09052,Condominium,1,0.0,49369.51,Excellent,480289.46,137558.83,0,58745.0,13.02,TRUE,8.0,Low,0.0,High
FIN-09053,BLD-09053,Housing cooperative,1,0.0,184059.13,Excellent,587918.7,123707.36,0,46304.0,8.67,FALSE,0.0,Medium,0.3,Medium
FIN-09054,BLD-09054,Individual,4,107581.25,370978.67,Fair,789857.69,80399.94,72,57186.0,9.35,FALSE,0.0,Low,3.6,Low
FIN-09055,BLD-09055,Corporate landlord,33,935411.41,861499.05,Good,732853.42,13099.98,0,55088.0,17.88,TRUE,8.0,Medium,2.3,Medium
FIN-09056,BLD-09056,Corporate landlord,42,99835.17,564653.91,Good,619967.76,145793.22,0,68652.0,20.67,TRUE,8.0,Low,2.3,Low
FIN-09057,BLD-09057,Condominium,1,0.0,38029.22,Very Good,457907.5,189677.06,0,81732.0,14.67,TRUE,8.0,Low,0.0,Medium
FIN-09058,BLD-09058,Housing cooperative,1,0.0,151394.98,Good,518271.4,48978.31,0,39999.0,7.17,FALSE,0.0,Medium,1.8,Low
FIN-09059,BLD-09059,Corporate landlord,18,81315.14,989960.22,Good,614533.04,198013.81,0,62300.0,17.97,FALSE,0.0,Low,0.3,Low
FIN-09060,BLD-09060,Individual,1,347828.26,292095.97,Very Good,770663.37,182774.41,52,54295.0,12.01,TRUE,8.0,Medium,2.1,Low
FIN-09061,BLD-09061,Municipal,33,219619.2,0.0,Excellent,496235.57,35868.67,0,29191.0,7.38,TRUE,8.0,Medium,3.9,High
FIN-09062,BLD-09062,Individual,2,26195.82,390950.47,Very Good,588495.59,53243.93,47,47244.0,11.08,TRUE,8.0,Medium,1.1,Medium
FIN-09063,BLD-09063,Municipal,58,58041.6,0.0,Excellent,208569.83,171016.15,0,44863.0,8.29,TRUE,8.0,High,2.8,Medium
FIN-09064,BLD-09064,Corporate landlord,50,153572.46,492468.38,Excellent,102057.26,14732.49,0,68402.0,18.46,TRUE,8.0,Low,3.2,Low
FIN-09065,BLD-09065,Municipal,37,143059.2,0.0,Excellent,142668.41,198918.74,0,30365.0,8.42,TRUE,8.0,Medium,2.3,Low
FIN-09066,BLD-09066,Condominium,1,0.0,112418.06,Very Good,530152.68,111990.8,0,88737.0,19.12,TRUE,8.0,Medium,0.0,High
FIN-09067,BLD-09067,Individual,3,148091.13,149955.33,Excellent,99224.88,65971.07,55,60354.0,13.49,TRUE,8.0,Medium,2.0,High
FIN-09068,BLD-09068,Condominium,1,0.0,51262.57,Very Good,743747.0,60422.36,0,77006.0,14.35,TRUE,8.0,Low,0.0,Medium
FIN-09069,BLD-09069,Corporate landlord,27,74763.44,1334955.72,Good,647804.48,162666.47,0,72935.0,18.85,TRUE,8.0,Low,2.4,Medium
FIN-09070,BLD-09070,Housing cooperative,1,0.0,215675.05,Very Good,742546.46,88538.28,0,40454.0,10.94,FALSE,0.0,Medium,2.6,High
